epoch,train_loss,val_loss
1,29.35104274749756,
2,20.985870361328125,
3,14.016658782958984,
4,11.869550704956055,
5,11.537914991378784,
6,11.105403423309326,
7,10.561560869216919,
8,10.615708827972412,
9,10.398198366165161,
10,10.256072521209717,
11,10.262259006500244,
12,10.165419340133667,
13,10.038208961486816,
14,9.980092287063599,
15,9.914978742599487,
16,9.813223838806152,
17,9.73567795753479,
18,9.616670846939087,
19,9.519705057144165,
20,9.408185720443726,
21,9.292265176773071,
22,9.1438729763031,
23,9.057034015655518,
24,8.961941003799438,
25,8.780986070632935,
26,8.670514345169067,
27,8.546714782714844,
28,8.384702920913696,
29,8.24172842502594,
30,8.075441598892212,
31,7.9530946016311646,
32,7.788350224494934,
33,7.651743531227112,
34,7.503715634346008,
35,7.441301107406616,
36,7.3172653913497925,
37,7.202564716339111,
38,7.033969879150391,
39,6.921944975852966,
40,6.813254952430725,
41,6.662941098213196,
42,6.573012471199036,
43,6.4314223527908325,
44,6.322270750999451,
45,6.188355922698975,
46,6.103723406791687,
47,5.983310103416443,
48,5.916260719299316,
49,5.773106575012207,
50,5.647233963012695,
51,5.535076022148132,
52,5.4585862159729,
53,5.3448216915130615,
54,5.256388187408447,
55,5.117589473724365,
56,5.085856199264526,
57,4.93888521194458,
58,4.849291563034058,
59,4.765970945358276,
60,4.6648794412612915,
61,4.575338244438171,
62,4.50539755821228,
63,4.408230900764465,
64,4.309153079986572,
65,4.20153284072876,
66,4.131256103515625,
67,4.044175326824188,
68,3.9568300247192383,
69,3.887367069721222,
70,3.7918559312820435,
71,3.7231885194778442,
72,3.674096465110779,
73,3.5593783855438232,
74,3.473274052143097,
75,3.39430969953537,
76,3.3652087450027466,
77,3.245186150074005,
78,3.1711710691452026,
79,3.0703558325767517,
80,3.022680342197418,
81,2.943013846874237,
82,2.887980878353119,
83,2.7997029423713684,
84,2.7410570979118347,
85,2.679840385913849,
86,2.631192624568939,
87,2.5568553805351257,
88,2.5104379653930664,
89,2.4343481063842773,
90,2.3373719453811646,
91,2.300707757472992,
92,2.2086682319641113,
93,2.167343020439148,
94,2.110663652420044,
95,2.0518811345100403,
96,1.9827456772327423,
97,1.900323212146759,
98,1.8460695147514343,
99,1.7950085699558258,
100,1.7138926088809967,
101,1.6850482523441315,
102,1.6271291673183441,
103,1.5873117446899414,
104,1.5346756875514984,
105,1.4914605915546417,
106,1.4620092511177063,
107,1.4077911078929901,
108,1.3602821826934814,
109,1.2993699610233307,
110,1.2541236579418182,
111,1.1969058513641357,
112,1.13969087600708,
113,1.1007457971572876,
114,1.0652093291282654,
115,1.02980537712574,
116,1.0398498177528381,
117,0.9896441996097565,
118,0.9714691787958145,
119,0.9304669201374054,
120,0.8852290958166122,
121,0.861226961016655,
122,0.8096146732568741,
123,0.7808891236782074,
124,0.7508129328489304,
125,0.7115350216627121,
126,0.6784017235040665,
127,0.6518969684839249,
128,0.6281968206167221,
129,0.6058730632066727,
130,0.5759837627410889,
131,0.5514677911996841,
132,0.5276646316051483,
133,0.5115639269351959,
134,0.48797302693128586,
135,0.4736573100090027,
136,0.4548727497458458,
137,0.4347067326307297,
138,0.42441658675670624,
139,0.41140152513980865,
140,0.3960367366671562,
141,0.386480413377285,
142,0.3851868808269501,
143,0.36687058955430984,
144,0.37046438455581665,
145,0.35514114052057266,
146,0.34609929472208023,
147,0.3303697928786278,
148,0.3247594088315964,
149,0.3117857724428177,
150,0.30069713294506073,
151,0.28701142966747284,
152,0.2785892188549042,
153,0.2663061022758484,
154,0.2547916956245899,
155,0.2466912977397442,
156,0.23904339969158173,
157,0.23192684724926949,
158,0.22204579040408134,
159,0.21675227209925652,
160,0.21085697039961815,
