epoch,train_loss,val_loss
1,32.1899471282959,
2,31.81739044189453,
3,31.255614280700684,
4,30.511801719665527,
5,29.878953456878662,
6,29.323850631713867,
7,28.420034885406494,
8,27.73945140838623,
9,26.630122661590576,
10,25.42865800857544,
11,23.900827884674072,
12,21.91917848587036,
13,19.20906352996826,
14,15.792033195495605,
15,12.512991905212402,
16,12.931501150131226,
17,12.821053743362427,
18,11.946132898330688,
19,11.62416958808899,
20,11.693360090255737,
21,11.49965238571167,
22,11.355771541595459,
23,11.247769832611084,
24,11.161674737930298,
25,11.103431940078735,
26,11.071419477462769,
27,10.963718175888062,
28,10.912504196166992,
29,10.92719554901123,
30,10.868186235427856,
31,10.845000743865967,
32,10.75895380973816,
33,10.736459016799927,
34,10.71743893623352,
35,10.725040674209595,
36,10.711826801300049,
37,10.645142078399658,
38,10.62213683128357,
39,10.597945213317871,
40,10.551878452301025,
41,10.519327402114868,
42,10.507091522216797,
43,10.490877389907837,
44,10.435222625732422,
45,10.467913150787354,
46,10.435219287872314,
47,10.456014156341553,
48,10.403905630111694,
49,10.351144790649414,
50,10.340420722961426,
51,10.35638427734375,
52,10.299553632736206,
53,10.306514024734497,
54,10.2314932346344,
55,10.242212057113647,
56,10.228221893310547,
57,10.200553894042969,
58,10.202549695968628,
59,10.16759204864502,
60,10.112905740737915,
61,10.128906488418579,
62,10.093596458435059,
63,10.12916088104248,
64,10.130428075790405,
65,10.124202728271484,
66,10.057331323623657,
67,10.022368431091309,
68,10.054384708404541,
69,10.0023832321167,
70,9.975727796554565,
71,9.93609619140625,
72,9.88655686378479,
73,9.904613971710205,
74,9.930631875991821,
75,9.865170001983643,
76,9.828516960144043,
77,9.797646760940552,
78,9.807104110717773,
79,9.76766586303711,
80,9.79262924194336,
81,9.729660272598267,
82,9.691374778747559,
83,9.67175030708313,
84,9.700584888458252,
85,9.60341191291809,
86,9.602854251861572,
87,9.597548007965088,
88,9.57135534286499,
89,9.529169082641602,
90,9.508746862411499,
91,9.454680681228638,
92,9.46018099784851,
93,9.444574117660522,
94,9.398460149765015,
95,9.380393743515015,
96,9.359774589538574,
97,9.37117862701416,
98,9.377175092697144,
99,9.303424596786499,
100,9.28788447380066,
101,9.25838303565979,
102,9.263707399368286,
103,9.261765241622925,
104,9.148449420928955,
105,9.211366176605225,
106,9.184343814849854,
107,9.142958879470825,
108,9.1285719871521,
109,9.112345218658447,
110,9.107709169387817,
111,9.0326406955719,
112,9.001847267150879,
113,8.998815774917603,
114,8.92486572265625,
115,8.969064235687256,
116,8.980641603469849,
117,8.927173614501953,
118,8.899597883224487,
119,8.901042699813843,
120,8.865473508834839,
121,8.826621294021606,
122,8.839270830154419,
123,8.805125713348389,
124,8.789308071136475,
125,8.765729188919067,
126,8.684466123580933,
127,8.675852060317993,
128,8.731871366500854,
129,8.638428688049316,
130,8.663377285003662,
131,8.601914405822754,
132,8.615155696868896,
133,8.586073875427246,
134,8.58307433128357,
135,8.549546241760254,
136,8.518538236618042,
137,8.48543405532837,
138,8.495363712310791,
139,8.498077630996704,
140,8.453875541687012,
141,8.470121383666992,
142,8.432351350784302,
143,8.353219032287598,
144,8.3716139793396,
