epoch,train_loss,val_loss
204,7.3719563484191895,
205,7.328374862670898,
206,7.311792016029358,
207,7.297508120536804,
208,7.328577637672424,
209,7.2838661670684814,
210,7.26819372177124,
211,7.206827163696289,
212,7.215895295143127,
213,7.199349045753479,
214,7.194551229476929,
215,7.161150693893433,
216,7.121342778205872,
217,7.139275312423706,
218,7.137705087661743,
219,7.093975901603699,
220,7.087533593177795,
221,7.123329997062683,
222,7.038209319114685,
223,7.030778408050537,
224,7.0228012800216675,
225,7.013505220413208,
226,6.96146023273468,
227,6.9678754806518555,
228,6.982603907585144,
229,6.9123615026474,
230,6.9007426500320435,
231,6.9165133237838745,
232,6.858631253242493,
233,6.896166443824768,
234,6.875047087669373,
235,6.8881919384002686,
236,6.791008234024048,
237,6.794647574424744,
238,6.783993124961853,
239,6.788431525230408,
240,6.762909650802612,
241,6.74690043926239,
242,6.711735486984253,
243,6.713297963142395,
244,6.6987481117248535,
245,6.695230960845947,
246,6.6534035205841064,
247,6.648591160774231,
248,6.624692440032959,
249,6.61546516418457,
250,6.606457352638245,
251,6.598110675811768,
252,6.568390846252441,
253,6.535163640975952,
254,6.5693206787109375,
255,6.545336127281189,
256,6.503888726234436,
257,6.501353621482849,
258,6.471988320350647,
259,6.460023641586304,
260,6.479724168777466,
261,6.413337230682373,
262,6.428128004074097,
263,6.4050832986831665,
264,6.3766807317733765,
265,6.329097270965576,
266,6.357772946357727,
267,6.351207852363586,
268,6.316735744476318,
269,6.329082012176514,
270,6.322083234786987,
271,6.3044962882995605,
272,6.2916847467422485,
273,6.269882082939148,
274,6.27576470375061,
275,6.2384161949157715,
276,6.236054182052612,
277,6.180941581726074,
278,6.163236737251282,
279,6.11274516582489,
280,6.141341924667358,
281,6.129170775413513,
282,6.102962851524353,
283,6.088810682296753,
284,6.112760305404663,
285,6.063716411590576,
286,6.055702447891235,
287,6.025920033454895,
288,6.038397789001465,
289,6.008248805999756,
290,6.009799599647522,
291,5.990519642829895,
292,5.968318223953247,
293,5.941972017288208,
294,5.959699511528015,
295,5.9147244691848755,
296,5.921546816825867,
297,5.918094515800476,
298,5.877067565917969,
299,5.895195960998535,
300,5.873674511909485,
301,5.837188720703125,
302,5.813907742500305,
303,5.8079997301101685,
304,5.825960874557495,
305,5.7983890771865845,
306,5.760562419891357,
307,5.7289674282073975,
308,5.760340452194214,
309,5.740481495857239,
310,5.68435537815094,
311,5.722972989082336,
312,5.735128879547119,
313,5.682947516441345,
314,5.65751850605011,
315,5.653587102890015,
316,5.6985461711883545,
317,5.651937484741211,
318,5.584560036659241,
319,5.6063666343688965,
320,5.6360249519348145,
321,5.605905175209045,
322,5.591321706771851,
323,5.558039903640747,
324,5.563509821891785,
325,5.536147356033325,
326,5.513666033744812,
327,5.497097611427307,
328,5.52485990524292,
329,5.465974569320679,
330,5.495968461036682,
331,5.476390242576599,
332,5.433376312255859,
333,5.445743560791016,
334,5.4436691999435425,
335,5.390469074249268,
336,5.416128754615784,
337,5.418874621391296,
338,5.3669798374176025,
339,5.371663689613342,
340,5.347535729408264,
341,5.344952702522278,
342,5.314660429954529,
343,5.341989874839783,
344,5.3080068826675415,
345,5.256371378898621,
346,5.288741946220398,
347,5.283471345901489,
348,5.237673759460449,
349,5.24732780456543,
350,5.217690348625183,
351,5.227913856506348,
352,5.187596440315247,
353,5.193007588386536,
354,5.148693203926086,
355,5.171795606613159,
356,5.154229283332825,
357,5.1185266971588135,
358,5.112804293632507,
359,5.12602424621582,
360,5.073151707649231,
361,5.086090803146362,
362,5.061300992965698,
363,5.050219297409058,
364,5.05673611164093,
365,5.030620574951172,
366,5.023143529891968,
367,5.030247449874878,
368,5.0100486278533936,
369,4.976375222206116,
370,4.96092963218689,
371,4.96596372127533,
372,4.948256015777588,
373,4.9558621644973755,
374,4.936565637588501,
375,4.960319995880127,
376,4.930056571960449,
377,4.892605781555176,
378,4.873849272727966,
379,4.838505864143372,
380,4.867617726325989,
381,4.850375056266785,
382,4.839441895484924,
383,4.799911737442017,
384,4.783681273460388,
385,4.837356805801392,
386,4.800855755805969,
387,4.775757908821106,
388,4.770754933357239,
389,4.7647634744644165,
390,4.741747617721558,
391,4.709132790565491,
392,4.72950541973114,
393,4.7202982902526855,
394,4.71284544467926,
395,4.686251640319824,
396,4.661337614059448,
397,4.672603607177734,
398,4.668199062347412,
399,4.637238621711731,
400,4.6241254806518555,
401,4.627059459686279,
402,4.602364778518677,
403,4.559102892875671,
404,4.593488693237305,
405,4.5755802392959595,
406,4.552641749382019,
407,4.560121297836304,
408,4.533284664154053,
409,4.502023220062256,
410,4.502606153488159,
411,4.492306470870972,
412,4.483116984367371,
413,4.523216009140015,
414,4.483335375785828,
415,4.501560568809509,
416,4.475945472717285,
417,4.4727747440338135,
418,4.429474949836731,
419,4.435467600822449,
420,4.4345927238464355,
421,4.41010057926178,
422,4.3817009925842285,
423,4.426087141036987,
424,4.384477257728577,
425,4.3678717613220215,
426,4.377986669540405,
427,4.3883877992630005,
428,4.324598073959351,
429,4.345834374427795,
430,4.309950470924377,
431,4.286476373672485,
432,4.295218348503113,
433,4.288635849952698,
434,4.262488842010498,
435,4.244110703468323,
436,4.263564109802246,
437,4.2422568798065186,
438,4.183032393455505,
439,4.207549691200256,
440,4.214882493019104,
441,4.179341197013855,
442,4.206701993942261,
443,4.151163876056671,
444,4.148407220840454,
445,4.166841626167297,
446,4.143919587135315,
447,4.150624752044678,
448,4.121404409408569,
449,4.107953786849976,
450,4.133366227149963,
451,4.093150615692139,
452,4.084448516368866,
453,4.088019967079163,
454,4.063356399536133,
455,4.102708339691162,
456,4.059175968170166,
457,4.064065635204315,
458,4.038875699043274,
459,4.032630741596222,
460,4.023149609565735,
461,3.9932218194007874,
462,3.989814519882202,
463,3.9752910137176514,
464,3.977469027042389,
465,3.9621087312698364,
466,3.933139204978943,
467,3.9371160864830017,
468,3.9095498919487,
469,3.920357823371887,
470,3.936626374721527,
471,3.8976091146469116,
472,3.9094760417938232,
473,3.9124401211738586,
474,3.892582893371582,
475,3.8845248222351074,
476,3.8486127257347107,
477,3.860351800918579,
478,3.8507750630378723,
479,3.813037395477295,
480,3.8274598717689514,
481,3.805372476577759,
482,3.8150811791419983,
483,3.7908182740211487,
484,3.76870858669281,
485,3.7547978162765503,
486,3.7436128854751587,
487,3.7567084431648254,
488,3.7406029105186462,
489,3.740460753440857,
490,3.7122856974601746,
491,3.7107707858085632,
492,3.70857834815979,
493,3.691382586956024,
494,3.6794170141220093,
495,3.674458682537079,
496,3.6647027134895325,
497,3.6585145592689514,
498,3.655707597732544,
499,3.662636399269104,
500,3.6393651366233826,
501,3.636176645755768,
502,3.633039891719818,
503,3.621319890022278,
504,3.6230265498161316,
505,3.60011225938797,
506,3.585415482521057,
507,3.5726787447929382,
508,3.5762035846710205,
509,3.5340409874916077,
510,3.5472381114959717,
511,3.537185251712799,
512,3.5139549374580383,
513,3.5107337832450867,
514,3.5042567253112793,
515,3.5130308866500854,
516,3.501553237438202,
517,3.5022112131118774,
518,3.492446780204773,
519,3.501427471637726,
520,3.4962825179100037,
521,3.476713001728058,
522,3.4632031321525574,
523,3.4584686756134033,
524,3.459591269493103,
525,3.430256962776184,
526,3.440702497959137,
527,3.412994146347046,
528,3.390606999397278,
529,3.3687193989753723,
530,3.3761410117149353,
531,3.3847967386245728,
532,3.3421390056610107,
533,3.3480989933013916,
534,3.3704357743263245,
535,3.327422857284546,
536,3.3170105814933777,
537,3.3064159154891968,
538,3.3043240308761597,
539,3.2934215664863586,
540,3.3040283918380737,
541,3.315394103527069,
542,3.2784810066223145,
543,3.277031123638153,
544,3.2818193435668945,
545,3.235642194747925,
546,3.2331888675689697,
547,3.245937168598175,
548,3.2464504837989807,
549,3.213301658630371,
550,3.1961368918418884,
551,3.18801486492157,
552,3.1762816309928894,
553,3.189415752887726,
554,3.212818741798401,
555,3.19652783870697,
556,3.16715544462204,
557,3.1666840314865112,
558,3.145706355571747,
559,3.1424285769462585,
560,3.116934895515442,
561,3.14134418964386,
562,3.1278271675109863,
563,3.114086866378784,
564,3.0984779000282288,
565,3.0911982655525208,
566,3.099022388458252,
567,3.0757205486297607,
568,3.085812211036682,
569,3.0784573554992676,
570,3.0411049127578735,
571,3.075293719768524,
572,3.074668765068054,
573,3.0560913681983948,
574,3.0686210989952087,
575,3.0296889543533325,
576,3.0159485936164856,
577,3.0252780318260193,
578,3.0045477747917175,
579,3.010646879673004,
580,2.992373824119568,
581,2.999141752719879,
582,2.9923089742660522,
583,2.9742075204849243,
584,2.9735414385795593,
585,2.970470607280731,
586,2.957907259464264,
587,2.932854950428009,
588,2.921491026878357,
589,2.902447462081909,
590,2.9073418378829956,
591,2.8962355852127075,
592,2.8984848856925964,
593,2.870502531528473,
594,2.8638328909873962,
595,2.8638356924057007,
596,2.8585126996040344,
597,2.855902671813965,
598,2.82517272233963,
599,2.849473237991333,
600,2.8219977021217346,
601,2.812624514102936,
602,2.8228281140327454,
603,2.825629711151123,
604,2.8226174116134644,
605,2.783661961555481,
606,2.789286434650421,
607,2.7959216833114624,
608,2.7823625206947327,
609,2.7584704160690308,
610,2.77925306558609,
611,2.7685333490371704,
612,2.7465087175369263,
613,2.7284427285194397,
614,2.7441893219947815,
615,2.749355912208557,
616,2.7474161982536316,
617,2.741781771183014,
618,2.732773244380951,
619,2.7181500792503357,
620,2.705694556236267,
621,2.696936070919037,
622,2.6704506278038025,
623,2.681725323200226,
624,2.6667070388793945,
625,2.660948872566223,
626,2.6427745819091797,
627,2.6568439602851868,
628,2.63117653131485,
629,2.6336668729782104,
630,2.6255621314048767,
631,2.607388734817505,
632,2.587700843811035,
633,2.620391845703125,
634,2.5845581889152527,
635,2.599365234375,
636,2.584928333759308,
637,2.5889344811439514,
638,2.5874765515327454,
639,2.5562044382095337,
640,2.5591606497764587,
641,2.556243360042572,
642,2.5364810824394226,
643,2.542064845561981,
644,2.554755389690399,
645,2.5392333269119263,
646,2.527933359146118,
647,2.517434775829315,
648,2.5026586055755615,
649,2.4932823181152344,
650,2.5132144689559937,
651,2.500592529773712,
652,2.478268027305603,
653,2.5070016980171204,
654,2.4810485243797302,
655,2.4773184657096863,
656,2.476796329021454,
657,2.45909184217453,
658,2.465150475502014,
659,2.4271355867385864,
660,2.435533583164215,
661,2.424972653388977,
662,2.411841034889221,
663,2.423358142375946,
664,2.417561650276184,
665,2.4083083271980286,
666,2.397697329521179,
667,2.38230162858963,
668,2.370993494987488,
669,2.3691019415855408,
670,2.3606265783309937,
671,2.3531212210655212,
672,2.338427722454071,
673,2.325509786605835,
674,2.3323177099227905,
675,2.3515195846557617,
676,2.330876111984253,
677,2.3225224018096924,
678,2.324849545955658,
679,2.30575954914093,
680,2.2919620871543884,
681,2.313730239868164,
682,2.293701708316803,
683,2.2805009484291077,
684,2.2669214606285095,
685,2.281532049179077,
686,2.2546079754829407,
687,2.2603673934936523,
688,2.2425332069396973,
689,2.250172734260559,
690,2.2482844591140747,
691,2.230611026287079,
692,2.2213019132614136,
693,2.230960190296173,
694,2.2270264625549316,
695,2.2275975942611694,
696,2.262710928916931,
697,2.276418149471283,
698,2.255462646484375,
699,2.2316699028015137,
700,2.203711748123169,
701,2.1836202144622803,
702,2.182298958301544,
703,2.186424493789673,
704,2.169236183166504,
705,2.170284152030945,
706,2.169981837272644,
707,2.150054454803467,
708,2.1451233625411987,
709,2.1362885236740112,
710,2.1346041560173035,
711,2.120916187763214,
712,2.1100831627845764,
713,2.1030132174491882,
714,2.10492479801178,
715,2.079461634159088,
716,2.087075889110565,
717,2.0859375,
718,2.075510621070862,
719,2.0737194418907166,
720,2.0577228665351868,
721,2.050398528575897,
722,2.0482637882232666,
723,2.0434789657592773,
724,2.0424771308898926,
725,2.0232708156108856,
726,2.0270205438137054,
727,2.0328076779842377,
728,2.0145141780376434,
729,2.0205424427986145,
730,2.015606105327606,
731,2.0134828984737396,
732,1.9962050914764404,
733,1.9906601309776306,
734,1.985436499118805,
735,1.9648768603801727,
736,1.9537841379642487,
737,1.9764511585235596,
738,1.959741324186325,
739,1.9645479619503021,
740,1.9629705548286438,
741,1.949510097503662,
742,1.952336609363556,
743,1.9730480909347534,
744,1.9777199029922485,
745,1.9603983163833618,
746,1.9415843784809113,
747,1.9225412011146545,
748,1.918899416923523,
749,1.9212514460086823,
750,1.9104608595371246,
751,1.9109975695610046,
752,1.900960922241211,
753,1.9044902920722961,
754,1.9032439291477203,
755,1.9014675915241241,
756,1.8841221332550049,
757,1.8699375689029694,
758,1.8623903393745422,
759,1.8558166921138763,
760,1.8641504347324371,
761,1.8607759475708008,
762,1.8499307334423065,
763,1.8382568657398224,
764,1.8357102274894714,
765,1.8423230350017548,
766,1.8205507099628448,
767,1.8285539150238037,
768,1.8059354424476624,
769,1.800355315208435,
770,1.7986310720443726,
771,1.7903437614440918,
772,1.7745141685009003,
773,1.774042785167694,
774,1.773839145898819,
775,1.7572122812271118,
776,1.7552130818367004,
777,1.7636231482028961,
778,1.7531445622444153,
779,1.7425312995910645,
780,1.7582200765609741,
781,1.766503393650055,
782,1.7597581148147583,
783,1.745977908372879,
784,1.7236965000629425,
785,1.731162041425705,
786,1.7384788393974304,
787,1.733538031578064,
788,1.7189688682556152,
789,1.7044037282466888,
790,1.7117256224155426,
791,1.6998138427734375,
792,1.6971810162067413,
793,1.6986013650894165,
794,1.7019958794116974,
795,1.6675256192684174,
796,1.671448528766632,
797,1.6653302311897278,
798,1.6645928621292114,
799,1.6707813143730164,
800,1.6686812341213226,
801,1.6604564189910889,
802,1.6925720572471619,
803,1.9039535224437714,
804,3.5348287224769592,
805,3.36243212223053,
806,3.16842120885849,
807,2.9786001443862915,
808,2.782874345779419,
809,2.645176112651825,
810,2.5147934556007385,
811,2.410319447517395,
812,2.345213532447815,
813,2.2791510224342346,
814,2.194547951221466,
815,2.1469115614891052,
816,2.0945178866386414,
817,2.067666232585907,
818,2.0011789798736572,
819,1.982137680053711,
820,1.9521336257457733,
821,1.922635704278946,
822,1.8938418626785278,
823,1.8579869270324707,
824,1.8401826620101929,
825,1.8163621723651886,
826,1.8390273451805115,
827,1.8096759915351868,
828,1.78605318069458,
829,1.7721748352050781,
830,1.7502853870391846,
831,1.7304717600345612,
832,1.7214286923408508,
833,1.6950477063655853,
834,1.6908093988895416,11.440369606018066
835,1.702032446861267,10.561646461486816
836,1.6821216344833374,9.577826499938965
837,1.683786302804947,8.940923690795898
838,1.6412152647972107,8.481182098388672
839,1.6440204679965973,8.2332181930542
840,1.6247891187667847,8.183704376220703
841,1.602451503276825,8.201847076416016
842,1.6052782833576202,8.38672924041748
843,1.6036918461322784,8.58678913116455
844,1.6140835285186768,8.995312690734863
845,1.6105959713459015,9.521127700805664
846,1.5768375396728516,10.030811309814453
847,1.5703472793102264,10.66041088104248
848,1.5680852234363556,11.106913566589355
849,1.5485344529151917,11.562922477722168
850,1.5334501564502716,11.675069808959961
