train_accuracy
0.832811939829389
0.8332784928862936
0.8474273282225311
0.8546564450621498
0.8622833597713399
0.87032280560453
0.8802333747501485
0.8898689231464338
0.8965185319785287
0.9087078444757662
0.9183090152783848
0.9288874919580986
