train_loss
31.243459224700928
30.07231903076172
29.011749267578125
27.491088390350342
26.013306617736816
23.800907135009766
20.731104373931885
16.07060670852661
12.109389305114746
13.019296407699585
11.942785263061523
11.257612228393555
11.342400550842285
11.258243799209595
11.03666615486145
10.896725177764893
10.832721710205078
10.772197484970093
10.693652391433716
10.669999361038208
10.669207334518433
10.552785873413086
10.566224336624146
10.467206478118896
10.4963960647583
10.392135620117188
10.366956949234009
10.341732025146484
10.313188791275024
10.26663589477539
10.254703998565674
10.215458631515503
10.189400434494019
10.14360785484314
10.120597124099731
10.124114990234375
10.073331356048584
10.009902954101562
9.972334861755371
9.933240413665771
9.94966435432434
9.912213325500488
9.869980096817017
9.809480667114258
9.755702257156372
9.688708543777466
9.688409090042114
9.648942947387695
9.633816003799438
9.554263591766357
9.553837060928345
9.473136186599731
9.455281019210815
9.388849020004272
9.366995811462402
9.323819398880005
9.274058103561401
9.234412431716919
9.22240924835205
9.208921194076538
9.118167161941528
9.092789649963379
9.10393738746643
9.02365255355835
8.943501472473145
8.918213844299316
8.832252025604248
8.874221801757812
8.825524091720581
8.778835535049438
8.722796440124512
8.708836793899536
8.650356769561768
8.589786052703857
8.515638828277588
8.499774694442749
8.48815655708313
8.392091512680054
8.40950345993042
8.352822303771973
8.325607776641846
8.302647113800049
8.252942562103271
8.184869527816772
8.132645726203918
8.1127769947052
8.093432188034058
8.099667310714722
7.987080931663513
8.003485679626465
7.93137514591217
7.91122043132782
7.886305570602417
7.865286111831665
7.7968573570251465
7.793879508972168
7.7429518699646
7.739804267883301
7.690484404563904
7.621300458908081
7.633801579475403
7.553091049194336
7.5390297174453735
7.537102580070496
7.479891657829285
7.439178943634033
7.4221837520599365
7.376259446144104
7.35163938999176
7.310666561126709
7.301536560058594
7.246183633804321
7.2322986125946045
7.184340953826904
7.15861189365387
7.136323928833008
7.077409267425537
7.071141958236694
7.047624707221985
7.031739234924316
6.971222877502441
6.9464192390441895
6.941143035888672
6.9446293115615845
6.88714075088501
6.826066732406616
6.805948972702026
6.7972307205200195
6.749485492706299
6.720001697540283
6.692438006401062
6.659371733665466
6.637335538864136
6.620534896850586
6.573283672332764
6.549665331840515
6.556004881858826
6.483662128448486
6.460740923881531
6.441195011138916
6.40514075756073
6.398985147476196
6.360313177108765
6.33443284034729
6.277182221412659
6.263343811035156
6.248086929321289
6.211297154426575
6.159838080406189
6.1448928117752075
6.148910880088806
6.10712468624115
6.0850441455841064
6.0868239402771
6.048022031784058
5.976353168487549
5.986003279685974
5.942986607551575
5.945529460906982
5.889763355255127
5.856103420257568
5.852033972740173
5.865241050720215
5.815762281417847
5.803504228591919
5.680099964141846
5.704351186752319
5.679367542266846
5.664543271064758
5.604275822639465
5.618933439254761
5.606008291244507
5.559599876403809
5.5193517208099365
5.51987087726593
5.552480220794678
5.464917421340942
5.44499659538269
5.407905220985413
5.374619364738464
5.359841465950012
5.350207090377808
5.283049464225769
5.306351661682129
5.239207029342651
5.25910210609436
5.170407176017761
5.203432559967041
5.175693154335022
5.16063928604126
5.124691486358643
5.157724738121033
5.081825852394104
5.0715491771698
5.054172158241272
5.060799241065979
4.9807127714157104
4.9597615003585815
4.950845122337341
4.892823100090027
4.870949745178223
4.87527859210968
4.84663724899292
4.826127648353577
4.793774247169495
4.740476369857788
4.7466830015182495
4.738223910331726
4.711006283760071
4.697045803070068
4.6795103549957275
4.638903617858887
4.632993578910828
4.587804198265076
4.570311546325684
4.535730004310608
4.545026779174805
4.507055640220642
4.514991998672485
4.492136240005493
4.476510047912598
4.44036328792572
4.4225006103515625
4.406643986701965
4.483421325683594
4.419782519340515
4.385009169578552
4.382978439331055
4.333452939987183
4.313097953796387
4.261292815208435
4.293288588523865
4.216066956520081
4.191021800041199
4.183409094810486
4.153506398200989
4.142940044403076
4.135371208190918
4.087123394012451
4.074618816375732
4.060660243034363
4.051109671592712
4.00980681180954
3.981056272983551
4.000217616558075
3.9642374515533447
3.9452019929885864
3.924144744873047
3.906199038028717
3.9035849571228027
3.904006838798523
3.8686749935150146
3.8418521881103516
3.8054205179214478
3.805606186389923
3.758590579032898
3.8074947595596313
3.7581491470336914
3.7237963676452637
3.7005863785743713
3.697762668132782
3.6806528568267822
3.656119406223297
3.640117645263672
3.6254584193229675
3.583108365535736
3.598183035850525
3.5528929233551025
3.5210968255996704
3.5628150701522827
3.5090187788009644
3.4913095831871033
3.4845710396766663
3.4784451723098755
3.4270873069763184
3.4355629682540894
3.419161856174469
3.3922494053840637
3.3669553995132446
3.363304615020752
3.3674665093421936
3.33916175365448
3.2982110381126404
3.2919957041740417
3.257187247276306
3.2696126103401184
3.249009668827057
3.2196369767189026
3.2225285172462463
3.2129276990890503
3.222086250782013
3.1663214564323425
3.156675398349762
3.1473171710968018
3.094493329524994
3.0875760316848755
3.0651707649230957
3.039333164691925
3.0263924598693848
3.0140859484672546
